primary_key,normal,crack,dent,glass_shatter,lamp_broken,scratch,tire_flat,total_images,description_rating,rating,condition
537,3,0,0,0,0,0,0,3,4,,
538,3,0,7,1,0,0,0,11,4,,
539,5,0,0,0,0,0,0,5,4,5,
540,5,0,0,0,0,0,1,6,2,,
541,6,0,0,0,0,0,0,6,2,,
542,1,0,1,0,0,0,0,2,2,,
543,6,0,0,0,0,0,0,6,3,,
544,4,0,1,0,0,0,0,5,4,,
545,4,0,0,0,0,0,0,4,2,,
546,2,0,0,0,0,0,0,2,4,,
547,5,0,1,0,0,0,0,6,4,,
548,4,0,0,0,0,0,0,4,4,,
549,6,0,0,0,0,0,0,6,4,,
550,6,0,0,0,0,0,0,6,4,,
551,6,0,1,0,0,0,0,7,4,,
552,6,0,0,0,0,0,0,6,4,,
553,4,0,0,0,0,0,0,4,4,,
554,1,0,3,0,0,0,0,4,4,,
555,3,0,1,0,0,0,0,4,2,,
556,4,0,0,0,0,0,0,4,4,,
557,3,0,0,0,0,0,0,3,4,,
558,9,0,0,0,0,0,0,9,5,10,
559,6,0,4,0,0,0,0,10,4,,
560,8,0,0,0,0,0,0,8,4,,
561,6,0,0,0,0,0,0,6,4,,
562,8,0,0,0,0,0,0,8,5,9,
563,5,0,1,0,0,0,0,6,4,,
564,7,0,0,0,0,0,0,7,4,,
565,5,0,0,0,1,0,0,6,2,,
566,6,0,0,0,0,0,0,6,2,,
567,1,0,4,0,1,0,0,6,4,,
568,6,0,0,0,0,0,0,6,4,,
569,8,0,0,0,0,0,0,8,4,7,
570,5,0,0,0,0,0,0,5,4,,
571,8,0,0,0,0,0,0,8,4,,
572,4,0,2,0,0,0,0,6,4,,
573,4,0,0,0,0,0,0,4,4,,
574,6,0,0,0,0,0,0,6,5,10,
575,2,0,4,0,0,0,0,6,2,,
576,6,0,0,0,0,0,0,6,4,8,
577,3,0,0,0,0,0,0,3,4,,
578,3,0,0,0,0,0,0,3,4,,
579,7,0,0,0,0,0,0,7,4,,
580,5,0,0,0,0,0,0,5,4,,
581,6,0,0,0,0,0,0,6,2,,
582,5,0,0,0,0,0,0,5,2,,
583,7,0,0,0,0,0,0,7,4,,
584,4,0,0,0,0,0,0,4,2,,
585,5,0,0,0,0,0,0,5,4,,
586,7,0,2,0,0,0,0,9,4,,
587,8,0,1,0,0,0,0,9,3,,
588,11,0,0,0,0,0,0,11,4,,
589,3,0,1,0,0,0,0,4,4,7,
590,6,0,0,0,0,0,0,6,2,,
591,2,0,0,0,0,0,0,2,4,,
592,2,0,2,0,0,0,0,4,2,,
593,8,0,0,0,0,0,0,8,4,,
594,14,0,0,0,0,0,0,14,4,,
595,6,0,0,0,0,0,0,6,4,,
596,5,0,0,0,0,0,0,5,4,,
597,6,0,0,0,0,0,0,6,4,5,
598,7,0,0,0,0,0,0,7,4,,
599,4,0,0,0,0,0,0,4,4,,
600,4,0,0,0,0,0,0,4,4,,
601,6,0,0,0,0,0,0,6,4,,
602,6,0,0,0,0,0,0,6,2,,
603,2,0,2,0,0,0,0,4,4,,
604,8,0,0,0,0,0,0,8,5,9,
605,7,0,0,0,0,0,0,7,4,,
606,6,0,0,0,0,0,0,6,4,,
607,5,0,0,0,0,0,0,5,5,9,
